id	lemma	pos	gender	anim	class	stress	stems	overrides	variants	src	note
авѵпъ.n	а҆вѵ́пъ	n	m	anim	N1t	a	-	-	-	P:N1t	persn
авꙋдімъ.n	а҆вꙋді́мъ	n	m	anim	N1t	a	-	-	-	P:N1t	persn
авꙋндій.n	а҆вꙋ́ндій	n	m	anim	N1i	a	-	-	-	P:N1i	persn
авꙋсесей.n	а҆вꙋсесе́й	n	m	anim	N1e	a	-	-	-	P:N1e	persn
авꙋѳа.n	а҆вꙋ́ѳа	n	f	anim	N3t	a	-	-	-	P:N3t	persn
агава.n	а҆га́ва	n	f	inan	N3t	a	-	-	-	P:N3t	topn
агавва.n	а҆га́вва	n	m	anim	N3t	a	-	-	-	P:N3t	persn
агавъ.n	а҆га́въ	n	m	anim	N1t	a	-	-	-	P:N1t	persn
агагъ.n	а҆га́гъ	n	m	anim	N1g	a	-	-	-	P:N1g	persn
агаллімъ.n	а҆галлі́мъ	n	m	inan	N1t	a	-	-	-	P:N1t	topn
агамемнонъ.n	а҆гамемно́нъ	n	m	anim	N1t	a	-	-	-	P:N1t	persn
агапитъ.n	а҆га́питъ	n	m	anim	N1t	a{gen.sg=L;acc.sg=L}	-	-	gen.sg=а҆га́пита|а҆гапі́та;acc.sg=а҆га́пита|а҆гапі́та	P:N1t	persn
агапій.n	а҆га́пій	n	m	anim	N1i	a	-	-	-	P:N1i	persn
агарь.n	а҆га́рь	n	f	anim	N41	a{nom.sg=0;gen.sg=0;dat.sg=0;loc.sg=0}	-	-	nom.sg=а҆га́рь;gen.sg=а҆га́ри;dat.sg=а҆га́ри;loc.sg=а҆га́ри	P:N41	persn
агарѧнинъ.n	а҆га́рѧнинъ	n	m	anim	N1in	a	-	acc.pl=а҆га́рѧны	gen.pl=а҆га̑рѧнъ|а҆га́рѧнѡвъ|а҆гарѧ́нъ;dat.pl=а҆гарѧ́нѡмъ;acc.pl=а҆гарѧ́ны|а҆га̑рѧнъ|а҆га́рѧнѡвъ|а҆гарѧ́нъ	P:N1in	-
агаѳаггелъ.n	а҆гаѳагге́лъ	n	m	anim	N1t	a	-	-	-	P:N1t	persn
агаѳодѡръ.n	а҆гаѳодѡ́ръ	n	m	anim	N1t	a	-	-	-	P:N1t	persn
агаѳокліа.n	а҆гаѳоклі́а	n	f	anim	N3e	a	-	-	-	P:N3e	persn
агаѳонікъ.n	а҆гаѳоні́къ	n	m	anim	N1k	a	-	-	-	P:N1k	persn
агаѳоподъ.n	а҆гаѳопо́дъ	n	m	anim	N1t	a	-	-	-	P:N1t	persn
агаѳопꙋсъ.n	а҆гаѳо́пꙋсъ	n	m	anim	N1t	a	-	-	-	P:N1t	persn
агаѳіа.n	а҆га́ѳіа	n	f	anim	N3e	a	-	-	-	P:N3e	persn
агаѳѡнъ.n	а҆гаѳѡ́нъ	n	m	anim	N1t	a	-	-	-	P:N1t	persn
аггай.n	а҆гга́й	n	m	inan	N1e	a	-	-	-	P:N1e	topn
аггей.n	а҆гге́й	n	m	anim	N1e	a	-	voc.sg=а҆гге́е	-	P:N1e	persn
аггеларій.n	а҆ггела́рій	n	m	anim	N1i	a	-	-	-	P:N1i	persn
аггелина.n	а҆ггели́на	n	f	anim	N3t	a	-	-	-	P:N3t	persn
аггелъ.n	а҆́ггелъ	n	m	anim	N1t	a	-	-	-	P:N1t	-
аггій.n	а҆ггі́й	n	m	anim	N1i	a	-	-	-	P:N1i	-
аггіѳа.n	а҆ггі́ѳа	n	f	anim	N3t	a	-	-	-	P:N3t	persn
агкѵра.n	а҆гкѵ́ра	n	f	inan	N3t	a	-	-	-	P:N3t	topn
аглаіда.n	а҆глаі́да	n	f	anim	N3t	a	-	-	-	P:N3t	persn
аглаій.n	а҆гла́ій	n	m	anim	N1i	a	-	-	-	P:N1i	persn
аглаѧ.n	а҆гла́ѧ	n	f	anim	N3a	a	-	-	-	P:N3a	persn
аглѡнъ.n	а҆глѡ́нъ	n	m	anim	N1t	a	-	-	-	P:N1t	persn
агнецъ.n	а҆́гнецъ	n	m	anim	N1c*	a	-	loc.pl=а҆́гнцахъ	nom.du=а҆́гнца;gen.du=а҆́гнцꙋ;acc.du=а҆́гнца;ins.pl=а҆́гнцы;loc.du=а҆́гнцꙋ;voc.du=а҆́гнца	P:N1c*;R:	-
агница.n	а҆́гница	n	f	anim	N3c	a	-	-	-	P:N3c	-
агнъ.n	а҆́гнъ	n	m	anim	N1t	a	-	-	-	P:N1t	-
агнъ.n.2	а҆́гнъ	n	m	anim	N1t	a	-	-	-	P:N1t	persn
агніа.n	а҆гні́а	n	f	anim	N3e	a	-	-	-	P:N3e	persn
агнѧ.n	а҆гнѧ̀	n	n	anim	N5et	a{nom.sg=0}	-	-	nom.sg=а҆гнѧ̀	P:N5et	-
агрікополь.n	а҆грікопо́ль	n	m	inan	N1j	a	-	-	-	P:N1j	topn
агріппа.n	а҆грі́ппа	n	m	anim	N3t	a	-	-	-	P:N3t	persn
агрѵпіна.n	а҆грѵпі́на	n	f	anim	N3t	a	-	-	gen.sg=а҆грѵппі́ны;voc.sg=а҆грѵппі́но	P:N3t	persn
агхꙋсъ.n	а҆гхꙋ́съ	n	m	anim	N1t	a	-	-	-	P:N1t	persn
агіасма.n	а҆гіа́сма	n	f	inan	N3t	a	-	-	-	P:N3t	-
агій.n	а҆гі́й	n	m	anim	N1i	a	-	-	-	P:N1i	persn
агіополітъ.n	а҆гіополі́тъ	n	m	anim	N1t	a	-	-	-	P:N1t	persn
ада.n	а҆да̀	n	f	anim	N3t	b	-	-	-	P:N3t	persn
адада.n	а҆дада̀	n	f	inan	N3t	b	-	-	-	P:N3t	topn
ададезеръ.n	а҆дадезе́ръ	n	m	anim	N1t	a	-	-	-	P:N1t	persn
ададримонъ.n	а҆дадримо́нъ	n	m	inan	N1t	a	-	-	-	P:N1t	topn
ададъ.n	а҆да́дъ	n	m	anim	N1t	a	-	-	-	P:N1t	persn
адай.n	а҆да́й	n	m	anim	N1e	a	-	-	-	P:N1e	persn
адама.n	а҆дама̀	n	f	inan	N3t	b	-	-	-	P:N3t	topn
адамантъ.n	а҆дама́нтъ	n	m	inan	N1t	a	-	-	-	P:N1t	-
адамъ.n	а҆да́мъ	n	m	anim	N1t	a	-	-	-	P:N1t	persn
адаръ.n	а҆да́ръ	n	m	inan	N1t	a	-	-	-	P:N1t	-
адаса.n	а҆даса̀	n	f	inan	N3t	b	-	-	-	P:N3t	topn
адасъ.n	а҆да́съ	n	m	inan	N1t	a	-	-	-	P:N1t	topn
адаіа.n	а҆даі́а	n	m	anim	N3e	a	-	-	nom.sg=а҆да́їа	P:N3e	persn
адда.n	а҆́дда	n	m	anim	N3t	a	-	-	-	P:N3t	persn
аддай.n	а҆дда́й	n	m	anim	N1e	a	-	-	-	P:N1e	persn
аддаръ.n	а҆дда́ръ	n	m	inan	N1t	a	-	-	-	P:N1t	topn
аддитѧнинъ.n	а҆дди́тѧнинъ	n	m	anim	N1in	a	-	-	-	P:N1in	-
аддꙋсъ.n	а҆ддꙋ́съ	n	m	anim	N1t	a	-	-	-	P:N1t	persn
адеръ.n	а҆де́ръ	n	m	anim	N1t	a	-	-	-	P:N1t	persn
адодъ.n	а҆до́дъ	n	m	inan	N1t	a	-	-	-	P:N1t	topn
адоммінъ.n	а҆доммі́нъ	n	m	inan	N1t	a	-	-	-	P:N1t	topn
адорамъ.n	а҆дора́мъ	n	m	anim	N1t	a	-	-	-	P:N1t	persn
адраазаръ.n	а҆драаза́ръ	n	m	anim	N1t	a	-	-	-	P:N1t	persn
адрамелехъ.n	а҆драмеле́хъ	n	m	anim	N1g	a	-	-	-	P:N1g	persn
адріа.n	а҆дрі́а	n	f	inan	N3e	a	-	-	-	P:N3e	topn
адріанъ.n	а҆дріа́нъ	n	m	anim	N1t	a	-	-	-	P:N1t	persn
адріилъ.n	а҆дріи́лъ	n	m	anim	N1t	a	-	-	-	P:N1t	persn
адъ.n	а҆́дъ	n	m	inan	N1t	a	-	-	-	P:N1t	-
адіа.n	а҆ді́а	n	f	inan	N3e	a	-	-	-	P:N3e	topn
адіамъ.n	а҆діа́мъ	n	m	anim	N1t	a	-	-	-	P:N1t	persn
адіаѳаімъ.n	а҆діаѳаі́мъ	n	m	inan	N1t	a	-	-	-	P:N1t	topn
адіда.n	а҆діда̀	n	f	inan	N3t	b	-	-	-	P:N3t	topn
адіда.n.2	а҆діда̀	n	m	inan	N3t	a	-	-	-	P:N3t	topn
адіилъ.n	а҆діи́лъ	n	m	anim	N1t	a	-	-	-	P:N1t	persn
адіна.n	а҆діна̀	n	m	anim	N3t	b	-	-	-	P:N3t	persn
адінѡнъ.n	а҆дінѡ́нъ	n	m	anim	N1t	a	-	-	-	P:N1t	persn
адіръ.n	а҆ді́ръ	n	m	inan	N1t	a	-	-	-	P:N1t	-
адѡй.n	а҆дѡ́й	n	m	anim	N1a	a	-	-	-	P:N1a	persn
адѡнъ.n	а҆дѡ́нъ	n	m	anim	N1t	a	-	-	-	P:N1t	persn
адѡніа.n	а҆дѡ́ніа	n	m	anim	N3e	a	-	-	nom.sg=а҆дѡні́а	P:N3e	persn
адѡнівезекъ.n	а҆дѡнівезе́къ	n	m	anim	N1k	a	-	-	-	P:N1k	persn
адѡнірамъ.n	а҆дѡніра́мъ	n	m	anim	N1t	a	-	-	-	P:N1t	persn
адѡра.n	а҆дѡ́ра	n	f	inan	N3t	a	-	-	-	P:N3t	topn
адꙋаръ.n	а҆дꙋа́ръ	n	m	anim	N1t	a	-	-	-	P:N1t	persn
адꙋрамъ.n	а҆дꙋра́мъ	n	m	inan	N1t	a	-	-	-	P:N1t	topn
адꙋремъ.n	а҆дꙋре́мъ	n	m	inan	N1t	a	-	-	-	P:N1t	topn
аемекъ.n	а҆еме́къ	n	m	inan	N1k	a	-	-	-	P:N1k	topn
аендѡръ.n	а҆ендѡ́ръ	n	m	inan	N1t	a	-	-	-	P:N1t	topn
аермѡнъ.n	а҆ермѡ́нъ	n	m	inan	N1t	a	-	-	-	P:N1t	topn
аеръ.n	а҆́еръ	n	m	anim	N1t	a{dat.sg=L}	-	-	nom.sg=а҆е́ръ;dat.sg=а҆́ерꙋ	P:N1t	persn
аетій.n	а҆е́тій	n	m	anim	N1i	a	-	-	-	P:N1i	persn
аза.n	а҆́за	n	m	anim	N3t	a	-	-	-	P:N3t	persn
азаданъ.n	а҆зада́нъ	n	m	anim	N1t	a	-	-	-	P:N1t	persn
азаилъ.n	а҆заи́лъ	n	m	anim	N1t	a	-	-	-	P:N1t	persn
азаиль.n	а҆заи́ль	n	m	anim	N1j	a	-	-	-	P:N1j	persn
азанъ.n	а҆за́нъ	n	m	anim	N1t	a	-	-	-	P:N1t	persn
азанѡѳъ.n	а҆занѡ́ѳъ	n	m	inan	N1t	a	-	-	-	P:N1t	topn
азаріа.n	а҆за́ріа	n	m	anim	N3e	a	-	-	nom.sg=а҆зарі́а;gen.sg=а҆зарі́и;dat.sg=а҆зарі́и;acc.sg=а҆зарі́ю;loc.sg=а҆зарі́и	P:N3e	persn
азаріилъ.n	а҆заріи́лъ	n	m	anim	N1t	a	-	-	-	P:N1t	persn
азарій.n	а҆за́рій	n	m	anim	N1i	a	-	-	-	P:N1i	persn
азатъ.n	а҆за́тъ	n	m	anim	N1t	a	-	-	-	P:N1t	persn
азаѵъ.n	а҆за́ѵъ	n	m	anim	N1t	a	-	-	-	P:N1t	persn
азбꙋка.n	а҆́збꙋка	n	f	inan	N3k	a	-	-	-	P:N3k	-
азвилъ.n	а҆зви́лъ	n	m	anim	N1t	a	-	-	-	P:N1t	persn
азгадъ.n	а҆зга́дъ	n	m	anim	N1t	a	-	-	-	P:N1t	persn
азенъ.n	а҆зе́нъ	n	m	anim	N1t	a	-	-	-	P:N1t	persn
азеръ.n	а҆зе́ръ	n	m	anim	N1t	a	-	-	-	P:N1t	persn
азика.n	а҆зика̀	n	f	inan	N3k	b	-	-	-	P:N3k	topn
азикъ.n	а҆зи́къ	n	m	inan	N1k	a	-	-	-	P:N1k	topn
азмаветъ.n	а҆змаве́тъ	n	m	anim	N1t	a	-	-	-	P:N1t	persn
азмѡѳъ.n	а҆змѡ́ѳъ	n	m	anim	N1t	a	-	-	-	P:N1t	persn
азіа.n	а҆зі́а	n	m	anim	N3e	a	-	-	-	P:N3e	persn
азѡръ.n	а҆зѡ́ръ	n	m	anim	N1t	a	-	-	-	P:N1t	persn
азѡтъ.n	а҆зѡ́тъ	n	m	inan	N1t	a	-	-	-	P:N1t	topn
азѡтіа.n	а҆зѡ́тіа	n	f	inan	N3e	a	-	-	-	P:N3e	topn
азѡтѧнинъ.n	а҆зѡ́тѧнинъ	n	m	anim	N1in	a	-	-	-	P:N1in	-
азꙋва.n	а҆зꙋва̀	n	f	anim	N3t	b	-	-	-	P:N3t	persn
азꙋва.n.2	а҆зꙋ́ва	n	f	anim	N3t	a	-	-	-	P:N3t	persn
азꙋръ.n	а҆зꙋ́ръ	n	m	anim	N1t	a	-	-	-	P:N1t	persn
аидіа.n	а҆иді́а	n	m	anim	N3e	a	-	-	-	P:N3e	persn
аидісъ.n	а҆иді́съ	n	m	anim	N1t	a	-	-	-	P:N1t	persn
академіѧ.n	а҆каде́міѧ	n	f	inan	N3i	a	-	-	-	P:N3i	-
акакъ.n	а҆ка́къ	n	m	inan	N1k	a	-	-	-	P:N1k	topn
акакій.n	а҆ка́кій	n	m	anim	N1i	a	-	-	-	P:N1i	persn
аканъ.n	а҆ка́нъ	n	m	anim	N1t	a	-	-	-	P:N1t	persn
акаѳістъ.n	а҆ка́ѳістъ	n	m	inan	N1t	a	-	-	-	P:N1t	-
акаꙋмъ.n	а҆каꙋ́мъ	n	m	anim	N1t	a	-	-	-	P:N1t	persn
акеѱій.n	а҆кеѱі́й	n	m	anim	N1i	a	-	-	-	P:N1i	persn
акеѱіма.n	а҆кеѱі́ма	n	m	anim	N3t	a	-	-	gen.sg=а҆кеѱѵ́мы	P:N3t	persn
аккарѡнъ.n	а҆ккарѡ́нъ	n	m	inan	N1t	a	-	-	-	P:N1t	topn
аккарѡнітъ.n	а҆ккарѡні́тъ	n	m	inan	N1t	a	-	-	-	P:N1t	topn
аккѡсъ.n	а҆ккѡ́съ	n	m	anim	N1t	a	-	-	-	P:N1t	persn
акоръ.n	а҆ко́ръ	n	m	anim	N1t	a	-	-	-	P:N1t	persn
акраватина.n	а҆кравати́на	n	f	inan	N3t	a	-	-	-	P:N3t	topn
акраввімъ.n	а҆кравві́мъ	n	m	inan	N1t	a	-	-	-	P:N1t	topn
акростіхъ.n	а҆крості́хъ	n	m	inan	N1g	a	-	-	-	P:N1g	-
акростіхісъ.n	а҆крості́хісъ	n	m	inan	N1t	a	-	-	-	P:N1t	-
акріда.n	а҆крі́да	n	f	anim	N3t*	a	ins=акрідѡв	-	-	P:N3t	-
акхѡра.n	а҆кхѡ́ра	n	f	inan	N3t	a	-	-	-	P:N3t	topn
акімъ.n	а҆кі́мъ	n	m	anim	N1t	a	-	-	-	P:N1t	persn
акіндѵнъ.n	а҆кіндѵ́нъ	n	m	anim	N1t	a	-	-	-	P:N1t	persn
акѵла.n	а҆кѵ́ла	n	m	anim	N3t	a	-	-	-	P:N3t	persn
акѵліна.n	а҆кѵлі́на	n	f	anim	N3t	a	-	-	-	P:N3t	persn
акꙋвъ.n	а҆кꙋ́въ	n	m	anim	N1t	a	-	-	-	P:N1t	persn
акꙋмъ.n	а҆кꙋ́мъ	n	m	anim	N1t	a	-	-	-	P:N1t	-
акꙋтій.n	а҆кꙋ́тій	n	m	anim	N1i	a	-	-	-	P:N1i	persn
акꙋтіѡнъ.n	а҆кꙋтіѡ́нъ	n	m	anim	N1t	a{nom.sg=2}	-	-	-	P:N1t	persn
алавастръ.n	а҆лава́стръ	n	m	inan	N1t	a	-	-	-	P:N1t	-
алай.n	а҆ла́й	n	m	inan	N1e	a	-	-	-	P:N1e	topn
аламъ.n	а҆ла́мъ	n	m	anim	N1t	a	-	-	-	P:N1t	persn
алаѡѳъ.n	а҆лаѡ́ѳъ	n	m	anim	N1t	a	-	-	-	P:N1t	persn
алванъ.n	а҆лва́нъ	n	m	anim	N1t	a	-	-	-	P:N1t	persn
алвіанъ.n	а҆лвіа́нъ	n	m	anim	N1t	a	-	-	-	P:N1t	persn
алектѡръ.n	а҆ле́ктѡръ	n	m	anim	N1t	a	-	-	-	P:N1t	-
алемісъ.n	а҆лемі́съ	n	m	inan	N1t	a	-	-	-	P:N1t	topn
алефъ.n	а҆́лефъ	n	m	inan	N1t	a	-	-	-	P:N1t	-
алеѯандра.n	а҆леѯа́ндра	n	f	anim	N3t	a	-	-	-	P:N3t	persn
алеѯандровичь.n	а҆леѯа́ндровичь	n	m	anim	N1sj	a	-	loc.sg=а҆леѯа́ндровичѣ	-	P:N1sj	patrn
алеѯандровна.n	а҆леѯа́ндровна	n	f	anim	N3t	a	-	-	-	P:N3t	patrn
алеѯандръ.n	а҆леѯа́ндръ	n	m	anim	N1t	a	-	-	-	P:N1t	persn
алеѯандріа.n	а҆леѯандрі́а	n	f	inan	N3e	a	-	-	-	P:N3e	topn
алеѯандрій.n	а҆леѯандрі́й	n	m	anim	N1i	a	-	dat.pl=а҆леѯандрі́ѡмъ	-	P:N1i	-
алеѯандрѧнинъ.n	а҆леѯа́ндрѧнинъ	n	m	anim	N1in	a	-	-	-	P:N1in	-
алеѯинецъ.n	а҆ле́ѯинецъ	n	m	anim	N1c*	a	-	-	-	P:N1c*	-
алеѯіевна.n	а҆леѯі́евна	n	f	anim	N3t	a	-	-	-	P:N3t	patrn
алеѯій.n	а҆леѯі́й	n	m	anim	N1i	a	-	-	-	P:N1i	persn
алеѳъ.n	а҆ле́ѳъ	n	m	anim	N1t	a	-	-	-	P:N1t	persn
алеѵтіна.n	а҆леѵті́на	n	f	anim	N3t	a	-	-	-	P:N3t	persn
алеꙋтъ.n	а҆леꙋ́тъ	n	m	anim	N1t	a	-	-	-	P:N1t	-
алканіе.n	а҆лка́ніе	n	n	inan	N2i	a	-	-	-	P:N2i	-
алкімъ.n	а҆лкі́мъ	n	m	anim	N1t	a	-	-	-	P:N1t	persn
алкіѡна.n	а҆лкіѡ́на	n	f	anim	N3t	a	-	-	-	P:N3t	-
алла.n	а҆́лла	n	f	anim	N3t	a	-	-	-	P:N3t	persn
алланъ.n	а҆лла́нъ	n	m	inan	N1t	a	-	-	-	P:N1t	topn
аллилъ.n	а҆лли́лъ	n	m	anim	N1t	a	-	-	-	P:N1t	persn
аллилꙋіа.n	а҆ллилꙋ́іа	n	f	inan	N3e	a	-	-	nom.sg=а҆ллилꙋ́їѧ|а҆лиллꙋ́їа|а҆лиллꙋ́їѧ	P:N3e	-
аллилꙋіарь.n	а҆ллилꙋіа́рь	n	m	inan	N1j	a	-	nom.pl=а҆ллилꙋїа́рє	nom.pl=а҆ллилꙋїа́ре	P:N1j	-
аллѡнъ.n	а҆ллѡ́нъ	n	m	anim	N1t	a	-	-	-	P:N1t	persn
алмѡнъ.n	а҆лмѡ́нъ	n	m	inan	N1t	a	-	-	-	P:N1t	topn
алнаѳанъ.n	а҆лнаѳа́нъ	n	m	anim	N1t	a	-	-	-	P:N1t	persn
алоесъ.n	а҆ло́есъ	n	m	inan	N1t	a	-	-	-	P:N1t	-
алой.n	а҆ло́й	n	m	inan	N1e	a	-	gen.sg=а҆лѡ́а	nom.sg=а҆лѡ́й;gen.sg=а҆лѡ́ѧ;acc.sg=а҆лѡ́й	P:N1e	-
алокъ.n	а҆ло́къ	n	m	inan	N1k	a	-	-	-	P:N1k	topn
аломъ.n	а҆ло́мъ	n	m	inan	N1t	a	-	-	-	P:N1t	topn
алтаней.n	а҆лтане́й	n	m	anim	N1e	a	-	-	-	P:N1e	persn
алфа.n	а҆́лфа	n	f	inan	N3t	a	-	-	-	P:N3t	-
алфавитъ.n	а҆лфави́тъ	n	m	inan	N1t	a	-	gen.pl=а҆лфави̑тъ	-	P:N1t	-
алфей.n	а҆лфе́й	n	m	anim	N1e	a	-	-	-	P:N1e	persn
алфонъ.n	а҆лфо́нъ	n	m	anim	N1t	a	-	-	-	P:N1t	persn
алфій.n	а҆лфі́й	n	m	anim	N1i	a	-	-	-	P:N1i	persn
алчба.n	а҆́лчба	n	f	inan	N3t	a	-	-	-	P:N3t	-
аліадъ.n	а҆ліа́дъ	n	m	anim	N1t	a	-	-	-	P:N1t	persn
алікарнасъ.n	а҆лікарна́съ	n	m	inan	N1t	a	-	-	-	P:N1t	topn
алімазонѧнинъ.n	а҆лімазо́нѧнинъ	n	m	anim	N1in	a	-	-	-	P:N1in	-
алімъ.n	а҆лі́мъ	n	m	anim	N1t	a	-	-	-	P:N1t	persn
алѡній.n	а҆лѡ́ній	n	m	anim	N1i	a	-	-	-	P:N1i	persn
алѵпій.n	а҆лѵ́пій	n	m	anim	N1i	a	-	-	-	P:N1i	persn
алꙋлъ.n	а҆лꙋ́лъ	n	m	inan	N1t	a	-	-	-	P:N1t	topn
амаггарій.n	а҆магга́рій	n	m	inan	N1i	a	-	-	-	P:N1i	-
