id	lemma	pos	gender	anim	class	stress	stems	overrides	variants	src	note
безсмертствовати.v	безсме́ртствовати	v	-	-	V12ov	a	-	-	-	P:V12ov	ipf; intr
безстꙋдствовати.v	безстꙋ́дствовати	v	-	-	V12ov	a	-	-	-	P:V12ov	ipf; intr
безчадити.v	безча́дити	v	-	-	V21t	a	-	-	-	P:V21t	ipf; tran
безчадствовати.v	безча́дствовати	v	-	-	V12ov	a	-	part.pres.act.short.m.sg.nom=безча́дствꙋющꙋ;part.pres.act.short.n.sg.nom=безча́дствꙋющꙋ;part.pres.pass.short.f.sg.nom=безча́дствꙋемы	-	P:V12ov	ipf; intr
безчадствоватисѧ.v	безча́дствоватисѧ	v	-	-	V12ov	a	encl=сѧ	-	-	P:V12ov	ipf; intr; med
безчаствовати.v	безча́ствовати	v	-	-	V12ov	a	-	-	-	P:V12ov	ipf; intr
безчествовати.v	безче́ствовати	v	-	-	V12ov	a	-	part.pres.act.short.n.sg.nom=безче́ствꙋющо;part.pres.act.short.n.sg.acc=безче́ствꙋющо;part.past.act.short.m.pl.acc=безче́ствовавшѧ;part.past.act.short.f.pl.nom=безче́ствовавшѧ;part.past.act.short.f.pl.acc=безче́ствовавшѧ;part.past.pass.long.m.sg.acc=безче́ствованнаго;part.past.pass.long.f.sg.gen=безче́ствѡванныѧ	-	P:V12ov	ipf; tran
безчествоватисѧ.v	безче́ствоватисѧ	v	-	-	V12ov	a	encl=сѧ	-	-	P:V12ov	ipf; intr; med
безчестити.v	безче́стити	v	-	-	V21t	a	-	-	-	P:V21t	ipf; tran
безчинновати.v	безчи́нновати	v	-	-	V12ov	a	-	-	-	P:V12ov	ipf; intr
безчинствовати.v	безчи́нствовати	v	-	-	V12ov	a	-	-	-	P:V12ov	ipf; intr
безꙋмствовати.v	безꙋ́мствовати	v	-	-	V12ov	a	-	-	-	P:V12ov	ipf; intr
бесѣдовати.v	бесѣ́довати	v	-	-	V12ov	a	-	part.pres.act.short.m.du.dat=бесѣ́дꙋющема;part.pres.act.short.m.du.ins=бесѣ́дꙋющема;part.pres.act.short.f.du.dat=бесѣ́дꙋющема;part.pres.act.short.f.du.ins=бесѣ́дꙋющема;part.pres.act.short.n.du.dat=бесѣ́дꙋющема;part.pres.act.short.n.du.ins=бесѣ́дꙋющема;part.pres.act.long.m.sg.acc=бесѣ́дꙋющїй	part.pres.act.short.m.sg.nom=бесѣ́дꙋющꙋ;part.pres.act.short.n.sg.nom=бесѣ́дꙋющꙋ;part.pres.act.long.m.sg.nom=бесѣ́дꙋющїй	P:V12ov	ipf; intr
бити.v	би́ти	v	-	-	V15i	b{du=S;impf.2.du=E;impf.3.du=E;aor.3.pl=S;impv.2.pl=S;inf=S;lpart.m.pl=S;lpart.n.sg=S;part.pres.act.short.m.sg.nom=E;part.pres.act.short.m.sg.gen=L;part.pres.act.short.m.sg.acc=L;part.pres.act.short.m.pl.nom=L;part.pres.act.short.m.pl.gen=L;part.pres.act.short.m.pl.dat=L;part.pres.act.short.m.pl.ins=L;part.pres.act.short.m.pl.loc=L;part.pres.act.short.f.sg.nom=L;part.pres.act.short.f.sg.dat=L;part.pres.act.short.f.sg.loc=L;part.pres.act.short.f.pl.gen=L;part.pres.act.short.f.pl.dat=L;part.pres.act.short.f.pl.ins=L;part.pres.act.short.f.pl.loc=L;part.pres.act.short.n.sg.nom=E;part.pres.act.short.n.sg.gen=L;part.pres.act.short.n.sg.acc=L;part.pres.act.short.n.pl.gen=L;part.pres.act.short.n.pl.dat=L;part.pres.act.short.n.pl.ins=L;part.pres.act.short.n.pl.loc=L;part.pres.act.long.m.sg.nom=E;part.pres.act.long.m.sg.gen=L;part.pres.act.long.m.sg.dat=L;part.pres.act.long.m.sg.acc=L;part.pres.act.long.m.pl.nom=L;part.pres.act.long.m.pl.gen=L;part.pres.act.long.m.pl.dat=L;part.pres.act.long.m.pl.acc=L;part.pres.act.long.m.pl.ins=L;part.pres.act.long.m.pl.loc=L;part.pres.act.long.f.du.nom=L;part.pres.act.long.f.du.acc=L;part.pres.act.long.f.pl.nom=L;part.pres.act.long.f.pl.gen=L;part.pres.act.long.f.pl.dat=L;part.pres.act.long.f.pl.acc=L;part.pres.act.long.f.pl.ins=L;part.pres.act.long.f.pl.loc=L;part.pres.act.long.n.sg.nom=E;part.pres.act.long.n.sg.gen=L;part.pres.act.long.n.sg.dat=L;part.pres.act.long.n.sg.acc=L;part.pres.act.long.n.du.nom=L;part.pres.act.long.n.du.acc=L;part.pres.act.long.n.pl.gen=L;part.pres.act.long.n.pl.dat=L;part.pres.act.long.n.pl.ins=L;part.pres.act.long.n.pl.loc=L;part.pres.pass.short.m.sg.nom=E;part.pres.pass.short.m.sg.gen=L;part.pres.pass.short.m.sg.acc=E;part.pres.pass.short.m.sg.loc=L;part.pres.pass.short.m.du.nom=L;part.pres.pass.short.m.du.acc=L;part.pres.pass.short.m.pl.nom=L;part.pres.pass.short.m.pl.gen=L;part.pres.pass.short.m.pl.loc=L;part.pres.pass.short.f.sg.nom=L;part.pres.pass.short.f.sg.dat=L;part.pres.pass.short.f.sg.loc=L;part.pres.pass.short.f.pl.gen=L;part.pres.pass.short.f.pl.loc=L;part.pres.pass.short.n.sg.nom=L;part.pres.pass.short.n.sg.gen=L;part.pres.pass.short.n.sg.acc=L;part.pres.pass.short.n.sg.loc=L;part.pres.pass.short.n.pl.nom=L;part.pres.pass.short.n.pl.gen=L;part.pres.pass.short.n.pl.acc=L;part.pres.pass.short.n.pl.loc=L;part.pres.pass.long.m.sg.nom=L;part.pres.pass.long.m.sg.acc=L;part.pres.pass.long.m.pl.gen=L;part.pres.pass.long.m.pl.loc=L;part.pres.pass.long.f.pl.gen=L;part.pres.pass.long.f.pl.loc=L;part.pres.pass.long.n.pl.gen=L;part.pres.pass.long.n.pl.loc=L;part.past.pass.short.m.sg.nom=E;part.past.pass.short.m.sg.dat=L;part.past.pass.short.m.sg.acc=E;part.past.pass.short.m.pl.nom=L;part.past.pass.short.f.sg.acc=L;part.past.pass.short.n.sg.dat=L}	-	pres.1.sg=бїю̀;pres.1.pl=бїе́мъ;pres.2.sg=бїе́ши;pres.2.pl=бїе́те;pres.3.sg=бїе́тъ;pres.3.pl=бїю́тъ;impv.1.pl=бїе́мъ;impv.2.sg=бі́й;impv.2.pl=бі́йте;impv.3.sg=бі́й;part.past.pass.short.m.sg.dat=бїе́нꙋ;part.past.pass.short.m.pl.nom=бїе́ни;part.past.pass.short.f.sg.nom=бїе́ны;part.past.pass.short.f.sg.acc=бїе́нꙋ;part.past.pass.short.n.sg.dat=бїе́нꙋ	pres.2.pl=бїетѐ;part.pres.act.short.n.sg.nom=бїю́ще;part.pres.act.long.n.sg.nom=бїю́щее;part.pres.pass.short.m.sg.acc=бїе́ма	P:V15i	ipf; tran
битисѧ.v	би́тисѧ	v	-	-	V15i	a{sg=E;pl=E;aor.3.pl=S;impv.2.pl=S;part.pres.act.short.m.du.nom=L;part.pres.act.short.m.du.acc=L;part.pres.act.short.m.pl.nom=L;part.pres.act.short.f.sg.nom=L;part.pres.act.short.f.sg.dat=L;part.pres.act.short.f.sg.loc=L;part.pres.act.short.n.sg.nom=L;part.pres.act.short.n.sg.acc=L;part.pres.act.long.m.pl.acc=L;part.pres.act.long.f.pl.nom=L;part.pres.act.long.f.pl.acc=L}	encl=сѧ;1=бі	aor.2.du=би́стасѧ;aor.3.du=би́стасѧ;aor.3.pl=би́шасѧ;inf=би́тисѧ;part.pres.act.short.n.pl.nom=бїю̑щасѧ;part.pres.act.short.n.pl.acc=бїю̑щасѧ	-	P:V15i	ipf; intr; med
благовозвѣстити.v	благовозвѣсти́ти	v	-	-	V21t	b	-	-	-	P:V21t	pf; tran
благовоинствовати.v	благово́инствовати	v	-	-	V12ov	a	-	-	-	P:V12ov	ipf; intr
благоволити.v	благоволи́ти	v	-	-	V21n	b	-	-	-	P:V21n	ipf; intr
благоволитисѧ.v	благоволи́тисѧ	v	-	-	V21n	b	encl=сѧ	-	-	P:V21n	ipf; intr; med
благовонити.v	благово́нити	v	-	-	V21n	a	-	-	-	P:V21n	ipf; intr
благовонствити.v	благово́нствити	v	-	-	V21p	a	-	-	-	P:V21p	ipf; intr
благовонствовати.v	благово́нствовати	v	-	-	V12ov	a	-	-	-	P:V12ov	ipf; intr
благовчинѧти.v	благовчинѧ́ти	v	-	-	V11a	a	-	-	-	P:V11a	ipf; tran
благовчинѧтисѧ.v	благовчинѧ́тисѧ	v	-	-	V11a	a	encl=сѧ	-	-	P:V11a	ipf; intr; med
благовѣровати.v	благовѣ́ровати	v	-	-	V12ov	a	-	-	-	P:V12ov	ipf; intr
благовѣствовати.v	благовѣствова́ти	v	-	-	V12ov	a{part.pres.act.short.m.sg.nom=3;part.pres.act.short.m.sg.gen=3;part.pres.act.short.m.sg.dat=3;part.pres.act.short.m.sg.acc=3;part.pres.act.short.m.du.nom=3;part.pres.act.short.m.du.acc=3;part.pres.act.short.m.pl.nom=3;part.pres.act.short.m.pl.gen=3;part.pres.act.short.m.pl.dat=3;part.pres.act.short.m.pl.loc=3;part.pres.act.short.f.sg.acc=3;part.pres.act.short.f.pl.gen=3;part.pres.act.short.f.pl.dat=3;part.pres.act.short.f.pl.loc=3;part.pres.act.short.n.sg.nom=3;part.pres.act.short.n.sg.gen=3;part.pres.act.short.n.sg.dat=3;part.pres.act.short.n.sg.acc=3;part.pres.act.short.n.pl.gen=3;part.pres.act.short.n.pl.dat=3;part.pres.act.short.n.pl.loc=3;part.pres.act.long.m.sg.nom=3;part.pres.act.long.m.sg.gen=3;part.pres.act.long.m.sg.dat=3;part.pres.act.long.m.pl.gen=3;part.pres.act.long.m.pl.dat=3;part.pres.act.long.m.pl.acc=3;part.pres.act.long.m.pl.loc=3;part.pres.act.long.f.pl.nom=3;part.pres.act.long.f.pl.gen=3;part.pres.act.long.f.pl.dat=3;part.pres.act.long.f.pl.acc=3;part.pres.act.long.f.pl.loc=3;part.pres.act.long.n.sg.nom=3;part.pres.act.long.n.sg.gen=3;part.pres.act.long.n.sg.dat=3;part.pres.act.long.n.pl.gen=3;part.pres.act.long.n.pl.dat=3;part.pres.act.long.n.pl.loc=3;part.pres.pass.long.m.pl.nom=3}	-	part.pres.act.short.n.pl.nom=благовѣствꙋ̑юща;part.pres.act.short.n.pl.acc=благовѣствꙋ̑юща;part.past.act.short.n.pl.nom=благовѣствова̑вша;part.past.act.short.n.pl.acc=благовѣствова̑вша;part.past.pass.long.m.sg.nom=благовѣствова́нный;part.past.pass.long.m.sg.acc=благовѣствова́нный	part.pres.act.short.m.sg.nom=благовѣствꙋ́ющꙋ;part.pres.act.short.n.sg.nom=благовѣствꙋ́ющꙋ	P:V12ov	ipf; tran
благовѣствоватисѧ.v	благовѣствова́тисѧ	v	-	-	V12ov	a	encl=сѧ	-	-	P:V12ov	ipf; intr; med
благовѣстити.v	благовѣсти́ти	v	-	-	V21t	b	-	-	-	P:V21t	ipf; tran
благовѣститисѧ.v	благовѣсти́тисѧ	v	-	-	V21t	b	encl=сѧ	-	-	P:V21t	ipf; intr; med
благовѣщати.v	благовѣща́ти	v	-	-	V11a	a	12=благовѣщанн	-	-	P:V11a	ipf; tran
благоглаголати.v	благоглаго́лати	v	-	-	V12n	a	-	-	-	P:V12n	ipf; tran
благоговѣинствовати.v	благоговѣ́инствовати	v	-	-	V12ov	a	-	-	-	P:V12ov	ipf; intr
благоговѣти.v	благоговѣ́ти	v	-	-	V11e	a	-	part.pres.act.short.m.pl.acc=благоговѣ́ющѧ;part.pres.act.short.f.pl.nom=благоговѣ́ющѧ;part.pres.act.short.f.pl.acc=благоговѣ́ющѧ	-	P:V11e	ipf; intr
благоговѣѧти.v	благоговѣ́ѧти	v	-	-	V12a	a	-	-	-	P:V12a	ipf; intr
благодарити.v	благодари́ти	v	-	-	V21n	b	-	-	-	P:V21n	ipf; tran
благодаритисѧ.v	благодари́тисѧ	v	-	-	V21n	b	encl=сѧ	-	-	P:V21n	ipf; intr; med
благодарствовати.v	благода́рствовати	v	-	-	V12ov	a	-	-	-	P:V12ov	ipf; tran
благоденствовати.v	благоде́нствовати	v	-	-	V12ov	a	-	-	-	P:V12ov	ipf; intr
благодѣйствовати.v	благодѣ́йствовати	v	-	-	V12ov	a	-	part.pres.act.long.m.sg.nom=благодѣ́йствꙋѧ;part.pres.act.long.n.sg.nom=благодѣ́йствꙋѧ	-	P:V12ov	ipf; intr
благодѣтельствовати.v	благодѣ́тельствовати	v	-	-	V12ov	a	-	part.pres.act.short.m.pl.gen=благодѣ́телствꙋющихъ;part.pres.act.short.m.pl.loc=благодѣ́телствꙋющихъ;part.pres.act.short.f.pl.gen=благодѣ́телствꙋющихъ;part.pres.act.short.f.pl.loc=благодѣ́телствꙋющихъ;part.pres.act.short.n.pl.gen=благодѣ́телствꙋющихъ;part.pres.act.short.n.pl.loc=благодѣ́телствꙋющихъ;part.pres.act.long.m.pl.gen=благодѣ́телствꙋющихъ;part.pres.act.long.m.pl.loc=благодѣ́телствꙋющихъ;part.pres.act.long.f.pl.gen=благодѣ́телствꙋющихъ;part.pres.act.long.f.pl.loc=благодѣ́телствꙋющихъ;part.pres.act.long.n.pl.gen=благодѣ́телствꙋющихъ;part.pres.act.long.n.pl.loc=благодѣ́телствꙋющихъ	part.past.pass.short.m.pl.nom=благодѣ́телствовани	P:V12ov	ipf; tran
благодѣтельствоватисѧ.v	благодѣ́тельствоватисѧ	v	-	-	V12ov	a	encl=сѧ	-	-	P:V12ov	ipf; intr; med
благодѣѧти.v	благодѣ́ѧти	v	-	-	V12a	a	-	part.pres.act.short.m.sg.nom=благодѣ́ющемъ;part.pres.act.short.m.sg.loc=благодѣ́ющемъ;part.pres.act.short.n.sg.nom=благодѣ́ющемъ;part.pres.act.short.n.sg.loc=благодѣ́ющемъ	-	P:V12a	ipf; tran
благодꙋшествовати.v	благодꙋ́шествовати	v	-	-	V12ov	a	-	-	-	P:V12ov	ipf; intr
благодꙋшствовати.v	благодꙋ́шствовати	v	-	-	V12ov	a	-	-	-	P:V12ov	ipf; intr
благоизволити.v	благоизво́лити	v	-	-	V21n	a	-	-	aor.2.sg=благоизволѝ;aor.3.sg=благоизволѝ;impv.2.sg=благоизволѝ;impv.3.sg=благоизволѝ	P:V21n	pf; tran
благоимѣтисѧ.v	благоимѣ́тисѧ	v	-	-	V11e	a	encl=сѧ	-	-	P:V11e	ipf; intr; med
благоискꙋсствовати.v	благоискꙋ́сствовати	v	-	-	V12ov	a	-	-	-	P:V12ov	ipf; intr
благометати.v	благомета́ти	v	-	-	V11a	a	-	-	-	P:V11a	ipf; tran
благомоществовати.v	благомо́ществовати	v	-	-	V12ov	a	-	-	-	P:V12ov	ipf; intr
благомꙋдрствовати.v	благомꙋ́дрствовати	v	-	-	V12ov	a	-	-	-	P:V12ov	ipf; intr
благомꙋжествовати.v	благомꙋ́жествовати	v	-	-	V12ov	a	-	-	-	P:V12ov	ipf; intr
благонаслѣдствовати.v	благонаслѣ́дствовати	v	-	-	V12ov	a	-	-	-	P:V12ov	ipf; intr
благоплавати.v	благопла́вати	v	-	-	V11a	a	-	-	-	P:V11a	ipf; intr
благоповиноватисѧ.v	благоповинова́тисѧ	v	-	-	V12ov	a{part.pres.act.short.m.sg.nom=4;part.pres.act.short.n.sg.nom=4}	encl=сѧ	-	-	P:V12ov	ipf; intr; med
благопокорѧтисѧ.v	благопокорѧ́тисѧ	v	-	-	V11a	a	encl=сѧ	-	-	P:V11a	ipf; intr; med
благополꙋчити.v	благополꙋчи́ти	v	-	-	V21s	a	-	-	-	P:V21s	pf; tran
благопослꙋшествовати.v	благопослꙋ́шествовати	v	-	-	V12ov	a	-	-	-	P:V12ov	ipf; tran
благопоспѣшатисѧ.v	благопоспѣша́тисѧ	v	-	-	V11a	a	encl=сѧ	-	-	P:V11a	ipf; intr; med
благопоспѣшествоватисѧ.v	благопоспѣ́шествоватисѧ	v	-	-	V12ov	a	encl=сѧ	-	-	P:V12ov	ipf; intr; med
благопоспѣшити.v	благопоспѣши́ти	v	-	-	V21s	b	-	-	-	P:V21s	pf; intr
благопоспѣшитисѧ.v	благопоспѣши́тисѧ	v	-	-	V21s	b	encl=сѧ	-	-	P:V21s	pf; intr; med
благопохвалити.v	благопохвали́ти	v	-	-	V21n	a{part.pres.pass.short.m.sg.nom=3;part.pres.pass.short.m.sg.acc=3}	-	-	-	P:V21n	pf; tran
благоправити.v	благопра́вити	v	-	-	V21p	a	-	-	-	P:V21p	ipf; intr
благопремѣнитисѧ.v	благопремѣни́тисѧ	v	-	-	V21n	b	encl=сѧ	-	-	P:V21n	pf; intr; med
благоприсаждати.v	благоприсажда́ти	v	-	-	V11a	a	-	-	-	P:V11a	ipf; tran
благопроповѣдовати.v	благопроповѣ́довати	v	-	-	V12ov	a	-	-	-	P:V12ov	pf; intr
благопріимати.v	благопріима́ти	v	-	-	V12p	a{part.pres.act.short.m.pl.nom=3;part.pres.act.short.n.sg.nom=3;part.pres.act.short.n.sg.acc=3}	5=благопріемлющ	pres.3.pl=благопрїе́млютъ	-	P:V12p/V11a	ipf; tran
благопꙋтствовати.v	благопꙋ́тствовати	v	-	-	V12ov	a	-	-	-	P:V12ov	ipf; intr
благоработати.v	благорабо́тати	v	-	-	V11a	a	-	-	-	P:V11a	ipf; intr
благоразсꙋдити.v	благоразсꙋди́ти	v	-	-	V21t	b	-	-	-	P:V21t	pf; tran
благоразсꙋждати.v	благоразсꙋжда́ти	v	-	-	V11a	a	-	-	-	P:V11a	ipf; intr
благоразсꙋждатисѧ.v	благоразсꙋжда́тисѧ	v	-	-	V11a	a	encl=сѧ	-	-	P:V11a	ipf; intr; med
благорасположити.v	благорасположи́ти	v	-	-	V21s	b	-	-	-	P:V21s	pf; tran
благорастворити.v	благораствори́ти	v	-	-	V21n	a	-	-	-	P:V21n	pf; tran
благорасти.v	благорастѝ	v	-	-	V14st	a	-	part.pres.act.short.n.sg.nom=благорастꙋ́що;part.pres.act.short.n.sg.acc=благорастꙋ́що	-	P:V14st	ipf; intr
благословити.v	благослови́ти	v	-	-	V21p	b	2=благослов	pres.1.sg=благословлю̀	-	P:V21p	pf; tran
благословити.v.2	благосло́вити	v	-	-	V21p	a	-	-	-	P:V21p	ipf; tran
благословитисѧ.v	благослови́тисѧ	v	-	-	V21p	b	encl=сѧ	-	-	P:V21p	pf; intr; med
благословлѧти.v	благословлѧ́ти	v	-	-	V11a	a	-	-	-	P:V11a	ipf; tran
благословлѧтисѧ.v	благословлѧ́тисѧ	v	-	-	V11a	a	encl=сѧ	-	-	P:V11a	ipf; intr; med
благосовѣтовати.v	благосовѣ́товати	v	-	-	V12ov	a	-	-	-	P:V12ov	ipf; tran
благосотворити.v	благосотвори́ти	v	-	-	V21n	b	-	-	-	P:V21n	pf; tran
благоспѣтисѧ.v	благоспѣ́тисѧ	v	-	-	V11e	a	encl=сѧ	-	-	P:V11e	pf; intr; med
благоспѣшитисѧ.v	благоспѣши́тисѧ	v	-	-	V21s	b	encl=сѧ	-	-	P:V21s	ipf; intr; med
благоспѣѧтисѧ.v	благоспѣ́ѧтисѧ	v	-	-	V12a	a	encl=сѧ	-	-	P:V12a	ipf; intr; med
благостоѧти.v	благостоѧ́ти	v	-	-	V22a	b	-	-	-	P:V22a	ipf; intr
благострадати.v	благостра́дати	v	-	-	V12t	a	-	-	-	P:V12t	ipf; intr
благостынствовати.v	благосты́нствовати	v	-	-	V12ov	a	-	-	-	P:V12ov	ipf; intr
благотворити.v	благотвори́ти	v	-	-	V21n	b	-	part.pres.act.short.m.pl.acc=благотворѧ́щѧ;part.pres.act.short.f.pl.nom=благотворѧ́щѧ;part.pres.act.short.f.pl.acc=благотворѧ́щѧ	pres.2.pl=благотворитѐ;impv.2.pl=благотворитѐ	P:V21n	ipf; tran
благохвалити.v	благохвали́ти	v	-	-	V21n	a{pres.1.sg=E;inf=E;part.pres.act.short.m.pl.nom=2;part.pres.act.short.m.pl.gen=2;part.pres.act.short.m.pl.dat=2;part.pres.act.short.m.pl.loc=2;part.pres.act.short.f.sg.nom=2;part.pres.act.short.f.sg.dat=2;part.pres.act.short.f.sg.loc=2;part.pres.act.short.f.pl.gen=2;part.pres.act.short.f.pl.dat=2;part.pres.act.short.f.pl.loc=2;part.pres.act.short.n.sg.nom=2;part.pres.act.short.n.sg.acc=2;part.pres.act.short.n.pl.gen=2;part.pres.act.short.n.pl.dat=2;part.pres.act.short.n.pl.loc=2;part.pres.act.long.m.sg.acc=2;part.pres.act.long.m.pl.nom=2;part.pres.act.long.m.pl.gen=2;part.pres.act.long.m.pl.dat=2;part.pres.act.long.m.pl.acc=2;part.pres.act.long.m.pl.loc=2;part.pres.act.long.f.du.nom=2;part.pres.act.long.f.du.acc=2;part.pres.act.long.f.pl.nom=2;part.pres.act.long.f.pl.gen=2;part.pres.act.long.f.pl.dat=2;part.pres.act.long.f.pl.acc=2;part.pres.act.long.f.pl.loc=2;part.pres.act.long.n.sg.nom=2;part.pres.act.long.n.sg.acc=2;part.pres.act.long.n.du.nom=2;part.pres.act.long.n.du.acc=2;part.pres.act.long.n.pl.gen=2;part.pres.act.long.n.pl.dat=2;part.pres.act.long.n.pl.loc=2}	-	part.pres.act.long.m.sg.nom=благохва́лѧщїй	part.pres.act.long.m.sg.acc=благохва́лѧщїй	P:V21n	ipf; tran
благочадствовати.v	благоча́дствовати	v	-	-	V12ov	a	-	part.pres.act.short.m.sg.nom=благоча́дствꙋющꙋ;part.pres.act.short.n.sg.nom=благоча́дствꙋющꙋ	-	P:V12ov	ipf; intr
благочествовати.v	благоче́ствовати	v	-	-	V12ov	a	-	-	part.pres.act.short.m.pl.gen=благочествꙋ́ющихъ;part.pres.act.short.m.pl.loc=благочествꙋ́ющихъ;part.pres.act.short.f.pl.gen=благочествꙋ́ющихъ;part.pres.act.short.f.pl.loc=благочествꙋ́ющихъ;part.pres.act.short.n.pl.gen=благочествꙋ́ющихъ;part.pres.act.short.n.pl.loc=благочествꙋ́ющихъ;part.pres.act.long.m.pl.gen=благочествꙋ́ющихъ;part.pres.act.long.m.pl.loc=благочествꙋ́ющихъ;part.pres.act.long.f.pl.gen=благочествꙋ́ющихъ;part.pres.act.long.f.pl.loc=благочествꙋ́ющихъ;part.pres.act.long.n.pl.gen=благочествꙋ́ющихъ;part.pres.act.long.n.pl.loc=благочествꙋ́ющихъ	P:V12ov	ipf; tran
благочести.v	благочестѝ	v	-	-	V14t*	a	-	-	-	P:V14t*	ipf; tran
благочестивномꙋдрствовати.v	благочестивномꙋ́дрствовати	v	-	-	V12ov	a	-	-	-	P:V12ov	ipf; intr
благоѡбительствовати.v	благоѡби́тельствовати	v	-	-	V12ov	a	-	-	-	P:V12ov	ipf; intr
благоѡбꙋздывати.v	благоѡбꙋ́здывати	v	-	-	V11a	a	-	-	-	P:V11a	ipf; tran
